Age Group,Sex,Year,Population
 10-14,Male,2100,1867.912
 15-19,Male,2100,1925.681
 20-24,Male,2100,2030.67
 25-29,Male,2100,2077.594
 30-34,Male,2100,2059.933
 35-39,Male,2100,2020.564
 40-44,Male,2100,1999.975
 45-49,Male,2100,2021.009
 50-54,Male,2100,2056.313
 55-59,Male,2100,2047.603
 60-64,Male,2100,1964.869
 65-69,Male,2100,1858.972
 70-74,Male,2100,1768.587
 75-79,Male,2100,1668.828
 80-84,Male,2100,1555.13
 85-89,Male,2100,1334.607
 90-94,Male,2100,876.677
 95-99,Male,2100,364.534
 100 & over,Male,2100,88.542
  0-4,Female,2100,1727.075
  5-9,Female,2100,1752.769
 10-14,Female,2100,1778.878
 15-19,Female,2100,1825.887
 20-24,Female,2100,1915.338
 25-29,Female,2100,1962.67
 30-34,Female,2100,1955.464
 35-39,Female,2100,1931.786
 40-44,Female,2100,1925.584
 45-49,Female,2100,1950.9
 50-54,Female,2100,1990.011
 55-59,Female,2100,1989.529
 60-64,Female,2100,1925.832
 65-69,Female,2100,1841.946
 70-74,Female,2100,1776.162
 75-79,Female,2100,1707.328
 80-84,Female,2100,1635.554
 85-89,Female,2100,1468.41
 90-94,Female,2100,1028.599
 95-99,Female,2100,468.831
 100 & over,Female,2100,129.376
  0-4,Persons,2100,3539.494
  5-9,Persons,2100,3591.064
 10-14,Persons,2100,3646.79
 15-19,Persons,2100,3751.568
 20-24,Persons,2100,3946.008
 25-29,Persons,2100,4040.264
 30-34,Persons,2100,4015.397
 35-39,Persons,2100,3952.35
 40-44,Persons,2100,3925.559
 45-49,Persons,2100,3971.909
 50-54,Persons,2100,4046.324
 55-59,Persons,2100,4037.132
 60-64,Persons,2100,3890.701
 65-69,Persons,2100,3700.918
 70-74,Persons,2100,3544.749
 75-79,Persons,2100,3376.156
 80-84,Persons,2100,3190.684
 85-89,Persons,2100,2803.017
 90-94,Persons,2100,1905.276
 95-99,Persons,2100,833.365
 100 & over,Persons,2100,217.918
  0-4,Male,2101,1817.271
  5-9,Male,2101,1841.416
 10-14,Male,2101,1867.742
 15-19,Male,2101,1923.669
 20-24,Male,2101,2030.874
 25-29,Male,2101,2082.674
 30-34,Male,2101,2068.044
 35-39,Male,2101,2027.089
 40-44,Male,2101,2000.78
 45-49,Male,2101,2015.236
 50-54,Male,2101,2050.908
 55-59,Male,2101,2052.927
 60-64,Male,2101,1981.019
 65-69,Male,2101,1870.979
 70-74,Male,2101,1772.837
 75-79,Male,2101,1669.278
 80-84,Male,2101,1538.39
 85-89,Male,2101,1339.155
 90-94,Male,2101,899.154
 95-99,Male,2101,378.608
 100 & over,Male,2101,89.354
  0-4,Female,2101,1731.693
  5-9,Female,2101,1755.74
 10-14,Female,2101,1778.706
 15-19,Female,2101,1823.971
 20-24,Female,2101,1915.514
 25-29,Female,2101,1967.498
 30-34,Female,2101,1963.158
 35-39,Female,2101,1937.97
 40-44,Female,2101,1926.271
 45-49,Female,2101,1945.259
 50-54,Female,2101,1984.659
 55-59,Female,2101,1994.415
 60-64,Female,2101,1941.105
 65-69,Female,2101,1853.135
 70-74,Female,2101,1779.627
 75-79,Female,2101,1706.652
 80-84,Female,2101,1617.342
 85-89,Female,2101,1470.612
 90-94,Female,2101,1052.53
 95-99,Female,2101,484.781
 100 & over,Female,2101,130.331
  0-4,Persons,2101,3548.964
  5-9,Persons,2101,3597.156
 10-14,Persons,2101,3646.448
 15-19,Persons,2101,3747.64
 20-24,Persons,2101,3946.388
 25-29,Persons,2101,4050.172
 30-34,Persons,2101,4031.202
 35-39,Persons,2101,3965.059
 40-44,Persons,2101,3927.051
 45-49,Persons,2101,3960.495
 50-54,Persons,2101,4035.567
 55-59,Persons,2101,4047.342
 60-64,Persons,2101,3922.124
 65-69,Persons,2101,3724.114
 70-74,Persons,2101,3552.464
 75-79,Persons,2101,3375.93
 80-84,Persons,2101,3155.732
 85-89,Persons,2101,2809.767
 90-94,Persons,2101,1951.684
 95-99,Persons,2101,863.389
 100 & over,Persons,2101,219.685
  0-4,Male,2102,1822.15
  5-9,Male,2102,1845.076
 10-14,Male,2102,1868.232
 15-19,Male,2102,1921.746
 20-24,Male,2102,2030.312
 25-29,Male,2102,2086.776
 30-34,Male,2102,2075.883
 35-39,Male,2102,2034.305
 40-44,Male,2102,2002.98
 45-49,Male,2102,2010.531
 50-54,Male,2102,2044.547
 55-59,Male,2102,2055.608
 60-64,Male,2102,1996.058
 65-69,Male,2102,1884.621
 70-74,Male,2102,1778.547
 75-79,Male,2102,1671.328
 80-84,Male,2102,1526.105
 85-89,Male,2102,1333.604
 90-94,Male,2102,922.407
 95-99,Male,2102,394.666
 100 & over,Male,2102,90.117
  0-4,Female,2102,1736.337
  5-9,Female,2102,1759.226
 10-14,Female,2102,1779.159
 15-19,Female,2102,1822.134
 20-24,Female,2102,1914.965
 25-29,Female,2102,1971.386
 30-34,Female,2102,1970.613
 35-39,Female,2102,1944.803
 40-44,Female,2102,1928.298
 45-49,Female,2102,1940.644
 50-54,Female,2102,1978.38
 55-59,Female,2102,1996.753
 60-64,Female,2102,1955.313
 65-69,Female,2102,1865.916
 70-74,Female,2102,1784.539
 75-79,Female,2102,1707.638
 80-84,Female,2102,1603.617
 85-89,Female,2102,1461.713
 90-94,Female,2102,1078.049
 95-99,Female,2102,503.093
 100 & over,Female,2102,130.821
  0-4,Persons,2102,3558.487
  5-9,Persons,2102,3604.302
 10-14,Persons,2102,3647.391
 15-19,Persons,2102,3743.88
 20-24,Persons,2102,3945.277
 25-29,Persons,2102,4058.162
 30-34,Persons,2102,4046.496
 35-39,Persons,2102,3979.108
 40-44,Persons,2102,3931.278
 45-49,Persons,2102,3951.175
 50-54,Persons,2102,4022.927
 55-59,Persons,2102,4052.361
 60-64,Persons,2102,3951.371
 65-69,Persons,2102,3750.537
 70-74,Persons,2102,3563.086
 75-79,Persons,2102,3378.966
 80-84,Persons,2102,3129.722
 85-89,Persons,2102,2795.317
 90-94,Persons,2102,2000.456
 95-99,Persons,2102,897.759
 100 & over,Persons,2102,220.938
  0-4,Male,2103,1826.956
  5-9,Male,2103,1849.192
 10-14,Male,2103,1869.407
 15-19,Male,2103,1920.073
 20-24,Male,2103,2029.126
 25-29,Male,2103,2089.864
 30-34,Male,2103,2083.27
 35-39,Male,2103,2042.027
 40-44,Male,2103,2006.471
 45-49,Male,2103,2007.114
 50-54,Male,2103,2037.734
 55-59,Male,2103,2055.739
 60-64,Male,2103,2009.315
 65-69,Male,2103,1899.667
 70-74,Male,2103,1785.993
 75-79,Male,2103,1674.307
 80-84,Male,2103,1519.739
 85-89,Male,2103,1326.694
 90-94,Male,2103,936.467
 95-99,Male,2103,412.069
 100 & over,Male,2103,91.974
  0-4,Female,2103,1740.909
  5-9,Female,2103,1763.143
 10-14,Female,2103,1780.27
 15-19,Female,2103,1820.539
 20-24,Female,2103,1913.822
 25-29,Female,2103,1974.309
 30-34,Female,2103,1977.636
 35-39,Female,2103,1952.124
 40-44,Female,2103,1931.553
 45-49,Female,2103,1937.257
 50-54,Female,2103,1971.658
 55-59,Female,2103,1996.633
 60-64,Female,2103,1967.811
 65-69,Female,2103,1880.082
 70-74,Female,2103,1791.169
 75-79,Female,2103,1709.563
 80-84,Female,2103,1596.422
 85-89,Female,2103,1452.27
 90-94,Female,2103,1091.472
 95-99,Female,2103,523.542
 100 & over,Female,2103,132.82
  0-4,Persons,2103,3567.865
  5-9,Persons,2103,3612.335
 10-14,Persons,2103,3649.677
 15-19,Persons,2103,3740.612
 20-24,Persons,2103,3942.948
 25-29,Persons,2103,4064.173
 30-34,Persons,2103,4060.906
 35-39,Persons,2103,3994.151
 40-44,Persons,2103,3938.024
 45-49,Persons,2103,3944.371
 50-54,Persons,2103,4009.392
 55-59,Persons,2103,4052.372
 60-64,Persons,2103,3977.126
 65-69,Persons,2103,3779.749
 70-74,Persons,2103,3577.162
 75-79,Persons,2103,3383.87
 80-84,Persons,2103,3116.161
 85-89,Persons,2103,2778.964
 90-94,Persons,2103,2027.939
 95-99,Persons,2103,935.611
 100 & over,Persons,2103,224.794
  0-4,Male,2104,1831.587
  5-9,Male,2104,1853.667
 10-14,Male,2104,1871.263
 15-19,Male,2104,1918.794
 20-24,Male,2104,2027.497
 25-29,Male,2104,2091.934
 30-34,Male,2104,2090.04
 35-39,Male,2104,2050.077
 40-44,Male,2104,2011.155
 45-49,Male,2104,2005.099
 50-54,Male,2104,2030.914
 55-59,Male,2104,2053.788
 60-64,Male,2104,2020.063
 65-69,Male,2104,1915.845
 70-74,Male,2104,1795.107
 75-79,Male,2104,1677.64
 80-84,Male,2104,1521.701
 85-89,Male,2104,1315.63
 90-94,Male,2104,947.185
 95-99,Male,2104,426.233
 100 & over,Male,2104,94.948
  0-4,Female,2104,1745.319
  5-9,Female,2104,1767.399
 10-14,Female,2104,1782.03
 15-19,Female,2104,1819.322
 20-24,Female,2104,1912.251
 25-29,Female,2104,1976.264
 30-34,Female,2104,1984.067
 35-39,Female,2104,1959.763
 40-44,Female,2104,1935.941
 45-49,Female,2104,1935.224
 50-54,Female,2104,1964.932
 55-59,Female,2104,1994.526
 60-64,Female,2104,1977.87
 65-69,Female,2104,1895.338
 70-74,Female,2104,1799.446
 75-79,Female,2104,1711.865
 80-84,Female,2104,1596.902
 85-89,Female,2104,1439.23
 90-94,Female,2104,1101.377
 95-99,Female,2104,540.097
 100 & over,Female,2104,136.513
  0-4,Persons,2104,3576.906
  5-9,Persons,2104,3621.066
 10-14,Persons,2104,3653.293
 15-19,Persons,2104,3738.116
 20-24,Persons,2104,3939.748
 25-29,Persons,2104,4068.198
 30-34,Persons,2104,4074.107
 35-39,Persons,2104,4009.84
 40-44,Persons,2104,3947.096
 45-49,Persons,2104,3940.323
 50-54,Persons,2104,3995.846
 55-59,Persons,2104,4048.314
 60-64,Persons,2104,3997.933
 65-69,Persons,2104,3811.183
 70-74,Persons,2104,3594.553
 75-79,Persons,2104,3389.505
 80-84,Persons,2104,3118.603
 85-89,Persons,2104,2754.86
 90-94,Persons,2104,2048.562
 95-99,Persons,2104,966.33
 100 & over,Persons,2104,231.461
  0-4,Male,2105,1835.957
  5-9,Male,2105,1858.386
 10-14,Male,2105,1873.785
 15-19,Male,2105,1918.033
 20-24,Male,2105,2025.584
 25-29,Male,2105,2093.029
 30-34,Male,2105,2096.033
 35-39,Male,2105,2058.266
 40-44,Male,2105,2016.887
 45-49,Male,2105,2004.539
 50-54,Male,2105,2024.518
 55-59,Male,2105,2050.033
 60-64,Male,2105,2028.239
 65-69,Male,2105,1932.48
 70-74,Male,2105,1805.797
 75-79,Male,2105,1681.714
 80-84,Male,2105,1522.656
 85-89,Male,2105,1306.516
 90-94,Male,2105,955.132
 95-99,Male,2105,440.468
 100 & over,Male,2105,98.458
  0-4,Female,2105,1749.483
  5-9,Female,2105,1771.889
 10-14,Female,2105,1784.425
 15-19,Female,2105,1818.58
 20-24,Female,2105,1910.427
 25-29,Female,2105,1977.286
 30-34,Female,2105,1989.759
 35-39,Female,2105,1967.53
 40-44,Female,2105,1941.334
 45-49,Female,2105,1934.585
 50-54,Female,2105,1958.627
 55-59,Female,2105,1990.68
 60-64,Female,2105,1985.442
 65-69,Female,2105,1911.049
 70-74,Female,2105,1809.257
 75-79,Female,2105,1714.931
 80-84,Female,2105,1596.357
 85-89,Female,2105,1428.446
 90-94,Female,2105,1107.587
 95-99,Female,2105,556.715
 100 & over,Female,2105,140.969
  0-4,Persons,2105,3585.44
  5-9,Persons,2105,3630.275
 10-14,Persons,2105,3658.21
 15-19,Persons,2105,3736.613
 20-24,Persons,2105,3936.011
 25-29,Persons,2105,4070.315
 30-34,Persons,2105,4085.792
 35-39,Persons,2105,4025.796
 40-44,Persons,2105,3958.221
 45-49,Persons,2105,3939.124
 50-54,Persons,2105,3983.145
 55-59,Persons,2105,4040.713
 60-64,Persons,2105,4013.681
 65-69,Persons,2105,3843.529
 70-74,Persons,2105,3615.054
 75-79,Persons,2105,3396.645
 80-84,Persons,2105,3119.013
 85-89,Persons,2105,2734.962
 90-94,Persons,2105,2062.719
 95-99,Persons,2105,997.183
 100 & over,Persons,2105,239.427
  0-4,Male,2106,1839.999
  5-9,Male,2106,1863.241
 10-14,Male,2106,1876.908
 15-19,Male,2106,1917.869
 20-24,Male,2106,2023.585
 25-29,Male,2106,2093.241
 30-34,Male,2106,2101.127
 35-39,Male,2106,2066.402
 40-44,Male,2106,2023.454
 45-49,Male,2106,2005.441
 50-54,Male,2106,2018.92
 55-59,Male,2106,2044.865
 60-64,Male,2106,2033.797
 65-69,Male,2106,1948.771
 70-74,Male,2106,1818.13
 75-79,Male,2106,1686.836
 80-84,Male,2106,1524.819
 85-89,Male,2106,1295.464
 90-94,Male,2106,961.893
 95-99,Male,2106,454.338
 100 & over,Male,2106,103.218
  0-4,Female,2106,1753.327
  5-9,Female,2106,1776.511
 10-14,Female,2106,1787.4
 15-19,Female,2106,1818.412
 20-24,Female,2106,1908.519
 25-29,Female,2106,1977.457
 30-34,Female,2106,1994.595
 35-39,Female,2106,1975.239
 40-44,Female,2106,1947.546
 45-49,Female,2106,1935.328
 50-54,Female,2106,1953.095
 55-59,Female,2106,1985.489
 60-64,Female,2106,1990.48
 65-69,Female,2106,1926.419
 70-74,Female,2106,1820.683
 75-79,Female,2106,1719.057
 80-84,Female,2106,1597.082
 85-89,Female,2106,1415.16
 90-94,Female,2106,1112.669
 95-99,Female,2106,572.565
 100 & over,Female,2106,147.075
  0-4,Persons,2106,3593.326
  5-9,Persons,2106,3639.752
 10-14,Persons,2106,3664.308
 15-19,Persons,2106,3736.281
 20-24,Persons,2106,3932.104
 25-29,Persons,2106,4070.698
 30-34,Persons,2106,4095.722
 35-39,Persons,2106,4041.641
 40-44,Persons,2106,3971.0
 45-49,Persons,2106,3940.769
 50-54,Persons,2106,3972.015
 55-59,Persons,2106,4030.354
 60-64,Persons,2106,4024.277
 65-69,Persons,2106,3875.19
 70-74,Persons,2106,3638.813
 75-79,Persons,2106,3405.893
 80-84,Persons,2106,3121.901
 85-89,Persons,2106,2710.624
 90-94,Persons,2106,2074.562
 95-99,Persons,2106,1026.903
 100 & over,Persons,2106,250.293
  0-4,Male,2107,1843.655
  5-9,Male,2107,1868.127
 10-14,Male,2107,1880.569
 15-19,Male,2107,1918.362
 20-24,Male,2107,2021.675
 25-29,Male,2107,2092.682
 30-34,Male,2107,2105.247
 35-39,Male,2107,2074.264
 40-44,Male,2107,2030.715
 45-49,Male,2107,2007.729
 50-54,Male,2107,2014.379
 55-59,Male,2107,2038.753
 60-64,Male,2107,2036.743
 65-69,Male,2107,1963.967
 70-74,Male,2107,1832.046
 75-79,Male,2107,1693.338
 80-84,Male,2107,1528.402
 85-89,Male,2107,1288.103
 90-94,Male,2107,961.702
 95-99,Male,2107,468.984
 100 & over,Male,2107,108.29
  0-4,Female,2107,1756.799
  5-9,Female,2107,1781.158
 10-14,Female,2107,1790.89
 15-19,Female,2107,1818.867
 20-24,Female,2107,1906.694
 25-29,Female,2107,1976.902
 30-34,Female,2107,1998.492
 35-39,Female,2107,1982.709
 40-44,Female,2107,1954.405
 45-49,Female,2107,1937.405
 50-54,Female,2107,1948.584
 55-59,Female,2107,1979.369
 60-64,Female,2107,1992.997
 65-69,Female,2107,1940.735
 70-74,Female,2107,1833.667
 75-79,Female,2107,1724.572
 80-84,Female,2107,1599.324
 85-89,Female,2107,1405.74
 90-94,Female,2107,1109.744
 95-99,Female,2107,589.614
 100 & over,Female,2107,153.393
  0-4,Persons,2107,3600.454
  5-9,Persons,2107,3649.285
 10-14,Persons,2107,3671.459
 15-19,Persons,2107,3737.229
 20-24,Persons,2107,3928.369
 25-29,Persons,2107,4069.584
 30-34,Persons,2107,4103.739
 35-39,Persons,2107,4056.973
 40-44,Persons,2107,3985.12
 45-49,Persons,2107,3945.134
 50-54,Persons,2107,3962.963
 55-59,Persons,2107,4018.122
 60-64,Persons,2107,4029.74
 65-69,Persons,2107,3904.702
 70-74,Persons,2107,3665.713
 75-79,Persons,2107,3417.91
 80-84,Persons,2107,3127.726
 85-89,Persons,2107,2693.843
 90-94,Persons,2107,2071.446
 95-99,Persons,2107,1058.598
 100 & over,Persons,2107,261.683
  0-4,Male,2108,1846.877
  5-9,Male,2108,1872.933
 10-14,Male,2108,1884.69
 15-19,Male,2108,1919.541
 20-24,Male,2108,2020.015
 25-29,Male,2108,2091.502
 30-34,Male,2108,2108.353
 35-39,Male,2108,2081.677
 40-44,Male,2108,2038.478
 45-49,Male,2108,2011.304
 50-54,Male,2108,2011.118
 55-59,Male,2108,2032.193
 60-64,Male,2108,2037.171
 65-69,Male,2108,1977.414
 70-74,Male,2108,1847.324
 75-79,Male,2108,1701.485
 80-84,Male,2108,1532.801
 85-89,Male,2108,1285.585
 90-94,Male,2108,959.994
 95-99,Male,2108,478.598
 100 & over,Male,2108,113.884
  0-4,Female,2108,1759.861
  5-9,Female,2108,1785.735
 10-14,Female,2108,1794.807
 15-19,Female,2108,1819.986
 20-24,Female,2108,1905.105
 25-29,Female,2108,1975.758
 30-34,Female,2108,2001.423
 35-39,Female,2108,1989.742
 40-44,Female,2108,1961.751
 45-49,Female,2108,1940.706
 50-54,Female,2108,1945.296
 55-59,Female,2108,1972.806
 60-64,Female,2108,1993.079
 65-69,Female,2108,1953.369
 70-74,Female,2108,1848.01
 75-79,Female,2108,1731.733
 80-84,Female,2108,1602.419
 85-89,Female,2108,1401.865
 90-94,Female,2108,1105.722
 95-99,Female,2108,599.597
 100 & over,Female,2108,160.641
  0-4,Persons,2108,3606.738
  5-9,Persons,2108,3658.668
 10-14,Persons,2108,3679.497
 15-19,Persons,2108,3739.527
 20-24,Persons,2108,3925.12
 25-29,Persons,2108,4067.26
 30-34,Persons,2108,4109.776
 35-39,Persons,2108,4071.419
 40-44,Persons,2108,4000.229
 45-49,Persons,2108,3952.01
 50-54,Persons,2108,3956.414
 55-59,Persons,2108,4004.999
 60-64,Persons,2108,4030.25
 65-69,Persons,2108,3930.783
 70-74,Persons,2108,3695.334
 75-79,Persons,2108,3433.218
 80-84,Persons,2108,3135.22
 85-89,Persons,2108,2687.45
 90-94,Persons,2108,2065.716
 95-99,Persons,2108,1078.195
 100 & over,Persons,2108,274.525
  0-4,Male,2109,1849.639
  5-9,Male,2109,1877.568
 10-14,Male,2109,1889.162
 15-19,Male,2109,1921.409
 20-24,Male,2109,2018.738
 25-29,Male,2109,2089.882
 30-34,Male,2109,2110.437
 35-39,Male,2109,2088.474
 40-44,Male,2109,2046.563
 45-49,Male,2109,2016.065
 50-54,Male,2109,2009.247
 55-59,Male,2109,2025.623
 60-64,Male,2109,2035.54
 65-69,Male,2109,1988.405
 70-74,Male,2109,1863.694
 75-79,Male,2109,1711.215
 80-84,Male,2109,1537.519
 85-89,Male,2109,1289.789
 90-94,Male,2109,954.761
 95-99,Male,2109,485.917
 100 & over,Male,2109,118.477
  0-4,Female,2109,1762.49
  5-9,Female,2109,1790.146
 10-14,Female,2109,1799.064
 15-19,Female,2109,1821.755
 20-24,Female,2109,1903.889
 25-29,Female,2109,1974.181
 30-34,Female,2109,2003.395
 35-39,Female,2109,1996.185
 40-44,Female,2109,1969.413
 45-49,Female,2109,1945.136
 50-54,Female,2109,1943.347
 55-59,Female,2109,1966.252
 60-64,Female,2109,1991.188
 65-69,Female,2109,1963.589
 70-74,Female,2109,1863.421
 75-79,Female,2109,1740.481
 80-84,Female,2109,1605.861
 85-89,Female,2109,1404.45
 90-94,Female,2109,1098.5
 95-99,Female,2109,607.029
 100 & over,Female,2109,166.644
  0-4,Persons,2109,3612.129
  5-9,Persons,2109,3667.714
 10-14,Persons,2109,3688.226
 15-19,Persons,2109,3743.164
 20-24,Persons,2109,3922.627
 25-29,Persons,2109,4064.063
 30-34,Persons,2109,4113.832
 35-39,Persons,2109,4084.659
 40-44,Persons,2109,4015.976
 45-49,Persons,2109,3961.201
 50-54,Persons,2109,3952.594
 55-59,Persons,2109,3991.875
 60-64,Persons,2109,4026.728
 65-69,Persons,2109,3951.994
 70-74,Persons,2109,3727.115
 75-79,Persons,2109,3451.696
 80-84,Persons,2109,3143.38
 85-89,Persons,2109,2694.239
 90-94,Persons,2109,2053.261
 95-99,Persons,2109,1092.946
 100 & over,Persons,2109,285.121
  0-4,Male,2110,1851.933
  5-9,Male,2110,1881.941
 10-14,Male,2110,1893.881
 15-19,Male,2110,1923.937
 20-24,Male,2110,2017.99
 25-29,Male,2110,2087.972
 30-34,Male,2110,2111.552
 35-39,Male,2110,2094.491
 40-44,Male,2110,2054.792
 45-49,Male,2110,2021.866
 50-54,Male,2110,2008.817
 55-59,Male,2110,2019.466
 60-64,Male,2110,2032.127
 65-69,Male,2110,1996.868
 70-74,Male,2110,1880.512
 75-79,Male,2110,1722.439
 80-84,Male,2110,1542.91
 85-89,Male,2110,1293.226
 90-94,Male,2110,951.426
 95-99,Male,2110,492.159
 100 & over,Male,2110,123.212
  0-4,Female,2110,1764.678
  5-9,Female,2110,1794.31
 10-14,Female,2110,1803.557
 15-19,Female,2110,1824.155
 20-24,Female,2110,1903.148
 25-29,Female,2110,1972.343
 30-34,Female,2110,2004.43
 35-39,Female,2110,2001.893
 40-44,Female,2110,1977.204
 45-49,Female,2110,1950.564
 50-54,Female,2110,1942.792
 55-59,Female,2110,1960.111
 60-64,Female,2110,1987.572
 65-69,Female,2110,1971.358
 70-74,Female,2110,1879.268
 75-79,Female,2110,1750.709
 80-84,Female,2110,1610.012
 85-89,Female,2110,1406.212
 90-94,Female,2110,1093.433
 95-99,Female,2110,612.79
 100 & over,Female,2110,172.806
  0-4,Persons,2110,3616.611
  5-9,Persons,2110,3676.251
 10-14,Persons,2110,3697.438
 15-19,Persons,2110,3748.092
 20-24,Persons,2110,3921.138
 25-29,Persons,2110,4060.315
 30-34,Persons,2110,4115.982
 35-39,Persons,2110,4096.384
 40-44,Persons,2110,4031.996
 45-49,Persons,2110,3972.43
 50-54,Persons,2110,3951.609
 55-59,Persons,2110,3979.577
 60-64,Persons,2110,4019.699
 65-69,Persons,2110,3968.226
 70-74,Persons,2110,3759.78
 75-79,Persons,2110,3473.148
 80-84,Persons,2110,3152.922
 85-89,Persons,2110,2699.438
 90-94,Persons,2110,2044.859
 95-99,Persons,2110,1104.949
 100 & over,Persons,2110,296.018
  0-4,Male,2111,1853.784
  5-9,Male,2111,1885.984
 10-14,Male,2111,1898.736
 15-19,Male,2111,1927.063
 20-24,Male,2111,2017.84
 25-29,Male,2111,2085.978
 30-34,Male,2111,2111.786
 35-39,Male,2111,2099.613
 40-44,Male,2111,2062.966
 45-49,Male,2111,2028.5
 50-54,Male,2111,2009.844
 55-59,Male,2111,2014.096
 60-64,Male,2111,2027.318
 65-69,Male,2111,2002.759
 70-74,Male,2111,1896.998
 75-79,Male,2111,1735.22
 80-84,Male,2111,1549.26
 85-89,Male,2111,1297.661
 90-94,Male,2111,947.22
 95-99,Male,2111,498.479
 100 & over,Male,2111,128.239
  0-4,Female,2111,1766.437
  5-9,Female,2111,1798.154
 10-14,Female,2111,1808.186
 15-19,Female,2111,1827.133
 20-24,Female,2111,1902.98
 25-29,Female,2111,1970.432
 30-34,Female,2111,2004.614
 35-39,Female,2111,2006.748
 40-44,Female,2111,1984.934
 45-49,Female,2111,1956.81
 50-54,Female,2111,1943.611
 55-59,Female,2111,1954.733
 60-64,Female,2111,1982.62
 65-69,Female,2111,1976.625
 70-74,Female,2111,1894.782
 75-79,Female,2111,1762.496
 80-84,Female,2111,1615.155
 85-89,Female,2111,1409.063
 90-94,Female,2111,1087.02
 95-99,Female,2111,618.746
 100 & over,Female,2111,179.233
  0-4,Persons,2111,3620.221
  5-9,Persons,2111,3684.138
 10-14,Persons,2111,3706.922
 15-19,Persons,2111,3754.196
 20-24,Persons,2111,3920.82
 25-29,Persons,2111,4056.41
 30-34,Persons,2111,4116.4
 35-39,Persons,2111,4106.361
 40-44,Persons,2111,4047.9
 45-49,Persons,2111,3985.31
 50-54,Persons,2111,3953.455
 55-59,Persons,2111,3968.829
 60-64,Persons,2111,4009.938
 65-69,Persons,2111,3979.384
 70-74,Persons,2111,3791.78
 75-79,Persons,2111,3497.716
 80-84,Persons,2111,3164.415
 85-89,Persons,2111,2706.724
 90-94,Persons,2111,2034.24
 95-99,Persons,2111,1117.225
 100 & over,Persons,2111,307.472
  0-4,Male,2112,1855.211
  5-9,Male,2112,1889.643
 10-14,Male,2112,1903.623
 15-19,Male,2112,1930.724
 20-24,Male,2112,2018.347
 25-29,Male,2112,2084.073
 30-34,Male,2112,2111.254
 35-39,Male,2112,2103.76
 40-44,Male,2112,2070.87
 45-49,Male,2112,2035.823
 50-54,Male,2112,2012.245
 55-59,Male,2112,2009.771
 60-64,Male,2112,2021.577
 65-69,Male,2112,2006.09
 70-74,Male,2112,1912.419
 75-79,Male,2112,1749.512
 80-84,Male,2112,1556.87
 85-89,Male,2112,1303.252
 90-94,Male,2112,945.674
 95-99,Male,2112,501.405
 100 & over,Male,2112,133.65
  0-4,Female,2112,1767.787
  5-9,Female,2112,1801.634
 10-14,Female,2112,1812.836
 15-19,Female,2112,1830.627
 20-24,Female,2112,1903.438
 25-29,Female,2112,1968.605
 30-34,Female,2112,2004.076
 35-39,Female,2112,2010.662
 40-44,Female,2112,1992.421
 45-49,Female,2112,1963.704
 50-54,Female,2112,1945.757
 55-59,Female,2112,1950.37
 60-64,Female,2112,1976.744
 65-69,Female,2112,1979.4
 70-74,Female,2112,1909.262
 75-79,Female,2112,1775.787
 80-84,Female,2112,1621.599
 85-89,Female,2112,1413.196
 90-94,Female,2112,1083.525
 95-99,Female,2112,620.577
 100 & over,Female,2112,186.174
  0-4,Persons,2112,3622.998
  5-9,Persons,2112,3691.277
 10-14,Persons,2112,3716.459
 15-19,Persons,2112,3761.351
 20-24,Persons,2112,3921.785
 25-29,Persons,2112,4052.678
 30-34,Persons,2112,4115.33
 35-39,Persons,2112,4114.422
 40-44,Persons,2112,4063.291
 45-49,Persons,2112,3999.527
 50-54,Persons,2112,3958.002
 55-59,Persons,2112,3960.141
 60-64,Persons,2112,3998.321
 65-69,Persons,2112,3985.49
 70-74,Persons,2112,3821.681
 75-79,Persons,2112,3525.299
 80-84,Persons,2112,3178.469
 85-89,Persons,2112,2716.448
 90-94,Persons,2112,2029.199
 95-99,Persons,2112,1121.982
 100 & over,Persons,2112,319.824
  0-4,Male,2113,1856.257
  5-9,Male,2113,1892.868
 10-14,Male,2113,1908.435
 15-19,Male,2113,1934.848
 20-24,Male,2113,2019.537
 25-29,Male,2113,2082.418
 30-34,Male,2113,2110.098
 35-39,Male,2113,2106.897
 40-44,Male,2113,2078.327
 45-49,Male,2113,2043.644
 50-54,Male,2113,2015.925
 55-59,Male,2113,2006.714
 60-64,Male,2113,2015.384
 65-69,Male,2113,2006.952
 70-74,Male,2113,1926.135
 75-79,Male,2113,1765.109
 80-84,Male,2113,1565.983
 85-89,Male,2113,1309.497
 90-94,Male,2113,947.5
 95-99,Male,2113,502.993
 100 & over,Male,2113,137.474
  0-4,Female,2113,1768.776
  5-9,Female,2113,1804.702
 10-14,Female,2113,1817.413
 15-19,Female,2113,1834.55
 20-24,Female,2113,1904.559
 25-29,Female,2113,1967.009
 30-34,Female,2113,2002.948
 35-39,Female,2113,2013.616
 40-44,Female,2113,1999.478
 45-49,Female,2113,1971.086
 50-54,Female,2113,1949.123
 55-59,Female,2113,1947.219
 60-64,Female,2113,1970.432
 65-69,Female,2113,1979.77
 70-74,Female,2113,1922.092
 75-79,Female,2113,1790.392
 80-84,Female,2113,1629.582
 85-89,Female,2113,1418.041
 90-94,Female,2113,1084.054
 95-99,Female,2113,621.015
 100 & over,Female,2113,190.729
